GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10
2018-02-02,1610612760,1610612740,2017,100.0,114.0,214.0,112.6,106.30000000000001,110.65,109.30000000000001
2018-02-02,1610612756,1610612762,2017,97.0,129.0,226.0,102.55000000000001,109.1,102.4,102.75
2018-02-02,1610612758,1610612744,2017,104.0,119.0,223.0,100.8,108.0,115.0,111.80000000000001
2018-02-01,1610612765,1610612763,2017,104.0,102.0,206.0,102.5,104.44999999999999,103.95,104.45
2018-02-01,1610612764,1610612761,2017,122.0,119.0,241.0,108.75,108.69999999999999,111.69999999999999,106.6
2018-02-01,1610612750,1610612749,2017,108.0,89.0,197.0,110.3,105.7,105.55000000000001,105.85
2018-02-01,1610612759,1610612745,2017,91.0,102.0,193.0,101.1,96.35,112.35,109.9
2018-02-01,1610612743,1610612760,2017,127.0,124.0,251.0,104.6,104.45,111.19999999999999,105.5
2018-01-31,1610612754,1610612763,2017,105.0,101.0,206.0,103.9,102.9,103.25,103.85
2018-01-31,1610612753,1610612747,2017,127.0,105.0,232.0,102.35,109.3,108.05,111.35
2018-01-31,1610612737,1610612766,2017,110.0,123.0,233.0,103.8,107.6,106.95,104.15
2018-01-31,1610612751,1610612755,2017,116.0,108.0,224.0,101.80000000000001,105.15,106.35,103.15
2018-01-31,1610612739,1610612748,2017,91.0,89.0,180.0,109.15,113.30000000000001,100.80000000000001,99.3
2018-01-31,1610612738,1610612752,2017,103.0,73.0,176.0,102.15,99.5,108.15,107.4
2018-01-31,1610612757,1610612741,2017,124.0,108.0,232.0,108.3,107.85,109.8,113.75
2018-01-31,1610612756,1610612742,2017,102.0,88.0,190.0,102.9,110.45,104.55,105.30000000000001
2018-01-30,1610612764,1610612760,2017,102.0,96.0,198.0,109.44999999999999,109.19999999999999,112.35,106.25
2018-01-30,1610612752,1610612751,2017,111.0,95.0,206.0,107.6,107.9,101.9,105.05000000000001
2018-01-30,1610612761,1610612750,2017,109.0,104.0,213.0,111.35,105.7,109.9,105.35
2018-01-30,1610612765,1610612739,2017,125.0,114.0,239.0,101.94999999999999,104.25,109.25,113.0
2018-01-30,1610612745,1610612753,2017,114.0,107.0,221.0,112.65,109.5,101.7,109.2
2018-01-30,1610612740,1610612758,2017,103.0,114.0,217.0,111.25,109.0,100.3,107.80000000000001
2018-01-30,1610612759,1610612743,2017,106.0,104.0,210.0,100.69999999999999,95.94999999999999,104.55000000000001,103.35
2018-01-30,1610612762,1610612744,2017,129.0,99.0,228.0,101.65,103.2,115.15,110.25
2018-01-30,1610612746,1610612757,2017,96.0,104.0,200.0,111.7,109.75,107.85,107.65
2018-01-29,1610612754,1610612766,2017,105.0,96.0,201.0,104.2,103.7,107.15,104.15
2018-01-29,1610612737,1610612750,2017,105.0,100.0,205.0,104.15,107.95,110.94999999999999,105.3
2018-01-29,1610612763,1610612756,2017,120.0,109.0,229.0,101.9,103.5,102.3,109.0
2018-01-29,1610612749,1610612755,2017,107.0,95.0,202.0,105.65,106.3,107.35,103.65
2018-01-29,1610612742,1610612748,2017,88.0,95.0,183.0,105.65,105.2,101.25,100.4
2018-01-29,1610612743,1610612738,2017,110.0,111.0,221.0,104.15,103.15,100.85,99.4
2018-01-28,1610612741,1610612749,2017,96.0,110.0,206.0,110.6,112.95,105.55000000000001,107.25
2018-01-28,1610612745,1610612756,2017,113.0,102.0,215.0,112.75,109.95,102.6,108.65
2018-01-28,1610612740,1610612746,2017,103.0,112.0,215.0,112.65,109.6,110.65,109.6
2018-01-28,1610612739,1610612765,2017,121.0,104.0,225.0,108.44999999999999,112.69999999999999,102.0,102.75
2018-01-28,1610612761,1610612747,2017,123.0,111.0,234.0,110.6,104.8,107.94999999999999,110.85
2018-01-28,1610612760,1610612755,2017,122.0,112.0,234.0,112.25,106.5,107.65,103.15
2018-01-28,1610612759,1610612758,2017,113.0,98.0,211.0,100.3,96.15,100.44999999999999,106.9
2018-01-27,1610612765,1610612760,2017,108.0,121.0,229.0,100.80000000000001,101.85,111.2,105.85
2018-01-27,1610612754,1610612753,2017,114.0,112.0,226.0,103.4,103.30000000000001,101.6,109.2
2018-01-27,1610612737,1610612764,2017,104.0,129.0,233.0,103.7,106.75,108.6,109.65
2018-01-27,1610612748,1610612766,2017,95.0,91.0,186.0,101.0,100.1,108.25,105.7
2018-01-27,1610612744,1610612738,2017,109.0,105.0,214.0,115.35,110.3,100.15,98.0
2018-01-27,1610612750,1610612751,2017,111.0,97.0,208.0,110.69999999999999,105.85,103.0,105.65
2018-01-27,1610612743,1610612742,2017,91.0,89.0,180.0,104.95,102.85,106.05,106.25
2018-01-26,1610612766,1610612737,2017,121.0,110.0,231.0,107.75,106.65,103.55000000000001,106.25
2018-01-26,1610612739,1610612754,2017,115.0,108.0,223.0,107.75,112.05,103.45,102.4
2018-01-26,1610612761,1610612762,2017,93.0,97.0,190.0,111.94999999999999,104.3,100.75,103.9
2018-01-26,1610612741,1610612747,2017,103.0,108.0,211.0,111.3,113.30000000000001,108.05,110.65
2018-01-26,1610612763,1610612746,2017,100.0,109.0,209.0,101.69999999999999,102.75,110.5,109.35
2018-01-26,1610612749,1610612751,2017,116.0,91.0,207.0,105.7,108.5,102.80000000000001,105.85
2018-01-26,1610612740,1610612745,2017,115.0,113.0,228.0,112.35,109.75,113.3,110.05000000000001
2018-01-26,1610612742,1610612757,2017,93.0,107.0,200.0,105.94999999999999,105.75,107.85,108.4
2018-01-26,1610612759,1610612755,2017,78.0,97.0,175.0,102.25,96.55,109.0,105.8
2018-01-26,1610612756,1610612752,2017,85.0,107.0,192.0,103.4,108.5,107.4,109.69999999999999
2018-01-25,1610612748,1610612758,2017,88.0,89.0,177.0,101.35,100.75,100.65,107.9
2018-01-25,1610612760,1610612764,2017,121.0,112.0,233.0,110.5,104.19999999999999,108.44999999999999,108.55
2018-01-25,1610612743,1610612752,2017,130.0,118.0,248.0,103.65,102.55,106.75,108.35
2018-01-25,1610612744,1610612750,2017,126.0,113.0,239.0,113.9,108.85,110.8,104.85
2018-01-24,1610612766,1610612740,2017,96.0,101.0,197.0,108.4,106.15,112.85,110.8
2018-01-24,1610612765,1610612762,2017,95.0,98.0,193.0,100.1,101.5,100.8,105.15
2018-01-24,1610612754,1610612756,2017,116.0,101.0,217.0,102.4,102.35,102.95,107.65
2018-01-24,1610612755,1610612741,2017,115.0,101.0,216.0,108.3,106.5,112.0,113.0
2018-01-24,1610612737,1610612761,2017,93.0,108.0,201.0,104.4,106.05000000000001,112.3,105.1
2018-01-24,1610612742,1610612745,2017,97.0,104.0,201.0,105.85,105.0,113.69999999999999,110.25
2018-01-24,1610612763,1610612759,2017,85.0,108.0,193.0,101.55,102.69999999999999,102.25,97.25
2018-01-24,1610612757,1610612750,2017,123.0,114.0,237.0,106.3,108.0,110.69999999999999,103.9
2018-01-24,1610612746,1610612738,2017,102.0,113.0,215.0,111.5,108.45,99.6,98.15
2018-01-23,1610612753,1610612758,2017,99.0,105.0,204.0,102.15,109.25,100.19999999999999,108.9
2018-01-23,1610612760,1610612751,2017,109.0,108.0,217.0,109.8,103.5,102.9,104.9
2018-01-23,1610612759,1610612739,2017,114.0,102.0,216.0,101.35,96.80000000000001,107.95,111.3
2018-01-23,1610612744,1610612752,2017,123.0,112.0,235.0,113.35,108.1,106.5,108.15
2018-01-23,1610612747,1610612738,2017,108.0,107.0,215.0,107.85,111.35,99.65,97.65
2018-01-22,1610612766,1610612758,2017,112.0,107.0,219.0,107.35,105.45,100.65,108.75
2018-01-22,1610612737,1610612762,2017,104.0,90.0,194.0,103.75,106.80000000000001,101.3,105.4
2018-01-22,1610612745,1610612748,2017,99.0,90.0,189.0,114.94999999999999,111.19999999999999,102.05000000000001,100.7
2018-01-22,1610612763,1610612755,2017,105.0,101.0,206.0,101.35,102.75,108.15,106.5
2018-01-22,1610612749,1610612756,2017,109.0,105.0,214.0,105.7,109.0,103.35,108.5
2018-01-22,1610612740,1610612741,2017,132.0,128.0,260.0,112.4,110.1,111.55,111.95
2018-01-22,1610612742,1610612764,2017,98.0,75.0,173.0,107.05,106.5,110.0,108.25
2018-01-22,1610612743,1610612757,2017,104.0,101.0,205.0,104.30000000000001,103.05,105.9,107.35
2018-01-22,1610612746,1610612750,2017,118.0,126.0,244.0,111.0,106.9,110.05,103.35
2018-01-21,1610612738,1610612753,2017,95.0,103.0,198.0,99.65,97.85,102.5,110.35
2018-01-21,1610612747,1610612752,2017,127.0,107.0,234.0,106.1,110.75,105.5,106.4
2018-01-21,1610612765,1610612751,2017,100.0,101.0,201.0,100.0,101.55,103.30000000000001,105.1
2018-01-21,1610612759,1610612754,2017,86.0,94.0,180.0,102.25,96.85,103.44999999999999,104.05
2018-01-20,1610612739,1610612760,2017,124.0,148.0,272.0,107.55000000000001,109.44999999999999,107.5,102.35
2018-01-20,1610612737,1610612741,2017,97.0,113.0,210.0,104.75,106.65,110.7,112.0
2018-01-20,1610612766,1610612748,2017,105.0,106.0,211.0,107.0,105.35,102.1,99.55
2018-01-20,1610612740,1610612763,2017,111.0,104.0,215.0,112.6,111.15,100.55,102.15
2018-01-20,1610612755,1610612749,2017,116.0,94.0,210.0,107.75,106.94999999999999,106.0,108.75
2018-01-20,1610612745,1610612744,2017,116.0,108.0,224.0,114.55,110.6,113.0,106.65
2018-01-20,1610612750,1610612761,2017,115.0,109.0,224.0,110.25,102.69999999999999,111.4,104.15
2018-01-20,1610612762,1610612746,2017,125.0,113.0,238.0,100.35,103.6,110.65,106.25
2018-01-20,1610612757,1610612742,2017,117.0,108.0,225.0,105.85,108.1,106.25,105.5
2018-01-19,1610612761,1610612759,2017,86.0,83.0,169.0,113.4,105.65,102.55000000000001,97.55
2018-01-19,1610612751,1610612748,2017,101.0,95.0,196.0,103.1,105.8,102.4,98.95
2018-01-19,1610612765,1610612764,2017,112.0,122.0,234.0,100.95,100.8,107.35,108.44999999999999
2018-01-19,1610612763,1610612758,2017,106.0,88.0,194.0,100.6,103.55,101.0,108.5
2018-01-19,1610612743,1610612756,2017,100.0,108.0,208.0,105.05000000000001,102.65,103.7,108.55000000000001
2018-01-19,1610612762,1610612752,2017,115.0,117.0,232.0,100.65,103.15,104.7,105.85
2018-01-19,1610612747,1610612754,2017,99.0,86.0,185.0,106.85,112.25,104.0,105.0
2018-01-18,1610612738,1610612755,2017,80.0,89.0,169.0,101.85,99.30000000000001,108.15,108.35
2018-01-18,1610612739,1610612753,2017,104.0,103.0,207.0,107.75,109.15,102.05,110.35
2018-01-18,1610612745,1610612750,2017,116.0,98.0,214.0,115.25,111.85,109.95,101.65
2018-01-18,1610612757,1610612754,2017,100.0,86.0,186.0,105.4,108.94999999999999,104.94999999999999,104.85
2018-01-17,1610612766,1610612764,2017,133.0,109.0,242.0,105.3,105.4,107.55,107.69999999999999
2018-01-17,1610612737,1610612740,2017,94.0,93.0,187.0,104.55000000000001,107.5,114.1,112.95
2018-01-17,1610612751,1610612759,2017,95.0,100.0,195.0,103.55000000000001,106.35,102.2,97.35
2018-01-17,1610612761,1610612765,2017,96.0,91.0,187.0,114.6,106.85,101.4,101.2
2018-01-17,1610612741,1610612744,2017,112.0,119.0,231.0,110.25,111.05,113.30000000000001,106.80000000000001
2018-01-17,1610612763,1610612752,2017,105.0,99.0,204.0,100.1,103.19999999999999,104.30000000000001,106.05
2018-01-17,1610612749,1610612748,2017,101.0,106.0,207.0,106.8,108.45,102.35,99.75
2018-01-17,1610612760,1610612747,2017,114.0,90.0,204.0,106.95,103.65,107.7,111.75
2018-01-17,1610612758,1610612762,2017,105.0,120.0,225.0,100.1,107.6,100.0,102.65
2018-01-17,1610612746,1610612743,2017,109.0,104.0,213.0,110.0,105.6,105.65,103.5
2018-01-16,1610612753,1610612750,2017,108.0,102.0,210.0,102.25,111.9,110.2,101.8
2018-01-16,1610612738,1610612740,2017,113.0,116.0,229.0,101.05,98.0,114.45,113.1
2018-01-16,1610612743,1610612742,2017,105.0,102.0,207.0,105.94999999999999,103.9,106.25,105.7
2018-01-16,1610612757,1610612756,2017,118.0,111.0,229.0,104.6,107.9,103.7,108.45
2018-01-15,1610612765,1610612766,2017,107.0,118.0,225.0,100.44999999999999,101.1,104.35,105.05000000000001
2018-01-15,1610612755,1610612761,2017,117.0,111.0,228.0,108.19999999999999,108.45,114.15,105.35
2018-01-15,1610612764,1610612749,2017,95.0,104.0,199.0,107.75,107.8,106.75,108.25
2018-01-15,1610612737,1610612759,2017,102.0,99.0,201.0,105.15,108.6,102.7,98.45
2018-01-15,1610612751,1610612752,2017,104.0,119.0,223.0,103.5,105.3,103.9,106.05
2018-01-15,1610612741,1610612748,2017,119.0,111.0,230.0,109.7,109.75,101.1,99.55
2018-01-15,1610612763,1610612747,2017,123.0,114.0,237.0,97.9,102.25,107.0,111.35
2018-01-15,1610612760,1610612758,2017,95.0,88.0,183.0,107.2,103.95,100.9,108.30000000000001
2018-01-15,1610612739,1610612744,2017,108.0,118.0,226.0,107.35,108.19999999999999,113.55000000000001,106.15
2018-01-15,1610612762,1610612754,2017,94.0,109.0,203.0,100.80000000000001,101.2,105.5,104.9
2018-01-15,1610612746,1610612745,2017,113.0,102.0,215.0,110.0,106.1,116.05000000000001,110.94999999999999
2018-01-14,1610612748,1610612749,2017,97.0,79.0,176.0,101.0,101.75,108.4,107.75
2018-01-14,1610612752,1610612740,2017,118.0,123.0,241.0,103.75,104.19999999999999,113.7,112.9
2018-01-14,1610612756,1610612754,2017,97.0,120.0,217.0,103.80000000000001,107.9,105.3,105.69999999999999
2018-01-14,1610612750,1610612757,2017,120.0,103.0,223.0,109.80000000000001,102.55,104.2,106.3
2018-01-13,1610612742,1610612747,2017,101.0,107.0,208.0,106.6,104.45,107.4,112.3
2018-01-13,1610612746,1610612758,2017,126.0,105.0,231.0,109.05,106.5,101.0,107.30000000000001
2018-01-13,1610612766,1610612760,2017,91.0,101.0,192.0,105.35,105.95,106.9,104.4
2018-01-13,1610612764,1610612751,2017,119.0,113.0,232.0,106.8,106.69999999999999,103.0,105.19999999999999
2018-01-13,1610612761,1610612744,2017,125.0,127.0,252.0,114.19999999999999,104.65,113.85,105.5
2018-01-13,1610612741,1610612765,2017,107.0,105.0,212.0,109.55000000000001,109.6,99.85,100.55
2018-01-13,1610612759,1610612743,2017,112.0,80.0,192.0,102.85,99.85,107.1,102.75
2018-01-12,1610612766,1610612762,2017,99.0,88.0,187.0,104.75,106.6,101.4,101.4
2018-01-12,1610612754,1610612739,2017,97.0,95.0,192.0,106.75,106.75,107.7,108.65
2018-01-12,1610612764,1610612753,2017,125.0,119.0,244.0,105.19999999999999,105.1,101.55000000000001,110.65
2018-01-12,1610612737,1610612751,2017,105.0,110.0,215.0,103.80000000000001,108.7,102.4,104.35
2018-01-12,1610612749,1610612744,2017,94.0,108.0,202.0,109.15,107.44999999999999,114.80000000000001,106.95
2018-01-12,1610612750,1610612752,2017,118.0,108.0,226.0,108.75,101.75,103.45,103.5
2018-01-12,1610612740,1610612757,2017,119.0,113.0,232.0,112.85,113.25,103.65,105.1
2018-01-12,1610612743,1610612763,2017,87.0,78.0,165.0,107.95,103.45,99.55,103.7
2018-01-12,1610612756,1610612745,2017,95.0,112.0,207.0,103.6,108.05,115.7,110.35
2018-01-11,1610612755,1610612738,2017,103.0,114.0,217.0,107.6,108.4,100.25,98.05
2018-01-11,1610612761,1610612739,2017,133.0,99.0,232.0,112.55,104.25,108.4,106.55
2018-01-11,1610612758,1610612746,2017,115.0,121.0,236.0,99.6,106.85,107.1,106.15
2018-01-11,1610612747,1610612759,2017,93.0,81.0,174.0,107.5,114.15,103.25,99.94999999999999
2018-01-10,1610612766,1610612742,2017,111.0,115.0,226.0,104.4,105.55000000000001,105.35,103.75
2018-01-10,1610612754,1610612748,2017,106.0,114.0,220.0,106.75,106.15,100.15,101.85
2018-01-10,1610612764,1610612762,2017,104.0,107.0,211.0,105.44999999999999,104.3,101.05000000000001,102.05
2018-01-10,1610612751,1610612765,2017,80.0,114.0,194.0,102.85,103.7,99.3,101.94999999999999
2018-01-10,1610612752,1610612741,2017,119.0,122.0,241.0,102.05,102.55000000000001,108.95,109.2
2018-01-10,1610612745,1610612757,2017,121.0,112.0,233.0,115.55,109.6,103.25,104.6
2018-01-10,1610612763,1610612740,2017,105.0,102.0,207.0,98.69999999999999,103.5,112.5,113.5
2018-01-10,1610612749,1610612753,2017,110.0,103.0,213.0,108.85,107.3,101.85,111.2
2018-01-10,1610612750,1610612760,2017,104.0,88.0,192.0,109.15,102.65,107.9,105.25
2018-01-10,1610612743,1610612737,2017,97.0,110.0,207.0,110.4,103.65,103.6,109.35
2018-01-10,1610612744,1610612746,2017,106.0,125.0,231.0,115.05000000000001,105.9,105.7,105.6
2018-01-09,1610612761,1610612748,2017,89.0,90.0,179.0,113.44999999999999,103.95,100.65,102.05000000000001
2018-01-09,1610612760,1610612757,2017,106.0,117.0,223.0,107.1,103.75,102.55000000000001,103.85
2018-01-09,1610612742,1610612753,2017,114.0,99.0,213.0,104.85,104.25,102.45,112.0
2018-01-09,1610612747,1610612758,2017,99.0,86.0,185.0,108.7,116.19999999999999,100.8,107.2
2018-01-08,1610612754,1610612749,2017,109.0,96.0,205.0,106.19999999999999,106.15,109.45,107.9
2018-01-08,1610612751,1610612761,2017,113.0,114.0,227.0,102.2,102.75,113.55,103.65
2018-01-08,1610612741,1610612745,2017,107.0,116.0,223.0,108.15,109.05,116.85,110.05
2018-01-08,1610612750,1610612739,2017,127.0,99.0,226.0,107.25,102.3,109.5,105.9
2018-01-08,1610612740,1610612765,2017,112.0,109.0,221.0,112.25,112.55,98.4,101.8
2018-01-08,1610612758,1610612759,2017,100.0,107.0,207.0,100.55,106.7,103.1,100.0
2018-01-08,1610612744,1610612743,2017,124.0,114.0,238.0,114.15,105.7,110.4,103.6
2018-01-08,1610612746,1610612737,2017,108.0,107.0,215.0,105.65,106.55,103.95,109.05000000000001
2018-01-07,1610612748,1610612762,2017,103.0,102.0,205.0,100.75,101.95,100.65,101.9
2018-01-07,1610612742,1610612752,2017,96.0,100.0,196.0,104.9,103.3,101.9,103.5
2018-01-07,1610612756,1610612760,2017,114.0,100.0,214.0,103.25,108.7,106.15,102.9
2018-01-07,1610612757,1610612759,2017,111.0,110.0,221.0,101.95,103.05000000000001,101.95,98.94999999999999
2018-01-07,1610612747,1610612737,2017,132.0,113.0,245.0,107.25,115.25,102.55000000000001,107.25
2018-01-06,1610612746,1610612744,2017,105.0,121.0,226.0,106.4,106.25,112.65,105.85
2018-01-06,1610612751,1610612738,2017,85.0,87.0,172.0,103.05000000000001,104.1,101.4,98.9
2018-01-06,1610612765,1610612745,2017,108.0,101.0,209.0,98.6,101.9,117.69999999999999,109.4
2018-01-06,1610612754,1610612741,2017,125.0,86.0,211.0,105.69999999999999,106.69999999999999,108.55,109.94999999999999
2018-01-06,1610612753,1610612739,2017,127.0,131.0,258.0,102.15,110.85,108.6,104.1
2018-01-06,1610612764,1610612749,2017,103.0,110.0,213.0,105.55,104.19999999999999,109.6,108.1
2018-01-06,1610612750,1610612740,2017,116.0,98.0,214.0,107.4,102.8,113.1,111.3
2018-01-06,1610612758,1610612743,2017,106.0,98.0,204.0,100.9,106.9,110.75,104.4
2018-01-05,1610612755,1610612765,2017,114.0,78.0,192.0,108.4,110.05000000000001,100.6,101.6
2018-01-05,1610612738,1610612750,2017,91.0,84.0,175.0,102.4,99.7,109.2,103.35
2018-01-05,1610612748,1610612752,2017,107.0,103.0,210.0,100.6,101.7,101.85,104.0
2018-01-05,1610612749,1610612761,2017,110.0,129.0,239.0,109.55,106.85,112.69999999999999,102.05000000000001
2018-01-05,1610612742,1610612741,2017,124.0,127.0,251.0,103.80000000000001,102.45,106.19999999999999,109.25
2018-01-05,1610612759,1610612756,2017,103.0,89.0,192.0,101.6,98.75,104.15,110.1
2018-01-05,1610612743,1610612762,2017,99.0,91.0,190.0,112.05,105.2,102.4,102.3
2018-01-05,1610612763,1610612764,2017,100.0,102.0,202.0,98.4,103.15,105.05,103.65
2018-01-05,1610612757,1610612737,2017,110.0,89.0,199.0,101.4,102.7,103.35,107.05000000000001
2018-01-05,1610612747,1610612766,2017,94.0,108.0,202.0,108.9,115.3,105.0,107.0
2018-01-04,1610612745,1610612744,2017,114.0,124.0,238.0,117.85,108.35,112.35,105.7
2018-01-04,1610612746,1610612760,2017,117.0,127.0,244.0,105.80000000000001,105.35,105.15,102.75
2018-01-03,1610612753,1610612745,2017,98.0,116.0,214.0,102.1,110.3,118.0,108.65
2018-01-03,1610612755,1610612759,2017,112.0,106.0,218.0,107.85,108.80000000000001,101.05,97.1
2018-01-03,1610612764,1610612752,2017,121.0,103.0,224.0,103.4,103.05,101.9,103.75
2018-01-03,1610612751,1610612750,2017,98.0,97.0,195.0,104.4,105.6,109.45,104.35
2018-01-03,1610612748,1610612765,2017,111.0,104.0,215.0,99.8,102.5,100.35,100.95
2018-01-03,1610612738,1610612739,2017,102.0,88.0,190.0,103.1,100.85,110.0,103.4
2018-01-03,1610612741,1610612761,2017,115.0,124.0,239.0,105.75,108.4,111.69999999999999,101.65
2018-01-03,1610612749,1610612754,2017,122.0,101.0,223.0,107.85,106.75,105.9,104.94999999999999
2018-01-03,1610612742,1610612744,2017,122.0,125.0,247.0,103.25,100.15,112.3,105.4
2018-01-03,1610612743,1610612756,2017,134.0,111.0,245.0,110.44999999999999,104.35,103.8,108.35
2018-01-03,1610612762,1610612740,2017,98.0,108.0,206.0,102.4,102.35,113.4,113.69999999999999
2018-01-03,1610612747,1610612760,2017,96.0,133.0,229.0,109.75,114.75,103.55000000000001,103.15
2018-01-02,1610612739,1610612757,2017,127.0,110.0,237.0,109.6,103.35,101.3,101.6
2018-01-02,1610612752,1610612759,2017,91.0,100.0,191.0,102.75,103.75,101.35,96.85
2018-01-02,1610612756,1610612737,2017,104.0,103.0,207.0,104.25,108.44999999999999,102.9,107.5
2018-01-02,1610612758,1610612766,2017,111.0,131.0,242.0,100.25,106.05000000000001,102.80000000000001,105.95
2018-01-02,1610612746,1610612763,2017,113.0,105.0,218.0,105.2,105.3,97.9,102.69999999999999
2018-01-01,1610612751,1610612753,2017,98.0,95.0,193.0,105.05000000000001,106.75,102.5,111.3
2018-01-01,1610612761,1610612749,2017,131.0,127.0,258.0,111.25,101.19999999999999,105.45,105.75
2018-01-01,1610612741,1610612757,2017,120.0,124.0,244.0,104.69999999999999,107.4,101.44999999999999,101.85
2018-01-01,1610612750,1610612747,2017,114.0,96.0,210.0,108.6,105.0,110.05,114.7
2017-12-31,1610612764,1610612741,2017,114.0,110.0,224.0,103.19999999999999,102.15,103.9,106.85
2017-12-31,1610612754,1610612750,2017,90.0,107.0,197.0,107.45,105.05,108.80000000000001,104.85
2017-12-31,1610612738,1610612751,2017,108.0,105.0,213.0,103.1,100.45,105.25,107.3
2017-12-31,1610612745,1610612747,2017,148.0,142.0,290.0,116.44999999999999,106.65,107.94999999999999,111.95
2017-12-31,1610612760,1610612742,2017,113.0,116.0,229.0,103.45,102.7,102.85,100.25
2017-12-31,1610612746,1610612766,2017,106.0,98.0,204.0,105.1,106.05,103.55000000000001,106.55000000000001
2017-12-31,1610612758,1610612763,2017,96.0,114.0,210.0,99.75,104.45,96.8,103.1
2017-12-31,1610612756,1610612755,2017,110.0,123.0,233.0,104.55,109.4,107.45,108.75
2017-12-30,1610612765,1610612759,2017,93.0,79.0,172.0,101.25,102.2,101.9,97.55000000000001
2017-12-30,1610612753,1610612748,2017,111.0,117.0,228.0,101.19999999999999,111.69999999999999,99.4,101.8
2017-12-30,1610612740,1610612752,2017,103.0,105.0,208.0,113.95,113.8,101.69999999999999,103.95
2017-12-30,1610612737,1610612757,2017,104.0,89.0,193.0,103.5,108.25,101.05,101.7
2017-12-30,1610612762,1610612739,2017,104.0,101.0,205.0,102.9,102.6,110.30000000000001,103.5
2017-12-30,1610612744,1610612763,2017,141.0,128.0,269.0,110.75,103.75,95.55,101.55
2017-12-30,1610612743,1610612755,2017,102.0,107.0,209.0,110.94999999999999,104.2,107.55000000000001,108.9
2017-12-29,1610612764,1610612745,2017,121.0,103.0,224.0,102.8,101.7,117.25,105.45
2017-12-29,1610612761,1610612737,2017,111.0,98.0,209.0,111.65,102.0,103.8,108.25
2017-12-29,1610612748,1610612751,2017,87.0,111.0,198.0,99.69999999999999,101.35,105.0,108.65
2017-12-29,1610612741,1610612754,2017,119.0,107.0,226.0,102.6,106.5,106.95,104.8
2017-12-29,1610612740,1610612742,2017,120.0,128.0,248.0,113.75,113.65,101.19999999999999,98.94999999999999
2017-12-29,1610612760,1610612749,2017,95.0,97.0,192.0,103.6,102.80000000000001,105.30000000000001,105.35
2017-12-29,1610612758,1610612756,2017,101.0,111.0,212.0,100.15,104.30000000000001,104.4,110.3
2017-12-29,1610612744,1610612766,2017,100.0,111.0,211.0,112.9,102.9,102.7,107.15
2017-12-29,1610612747,1610612746,2017,106.0,121.0,227.0,108.1,111.65,104.85,105.9
2017-12-28,1610612753,1610612765,2017,102.0,89.0,191.0,101.69999999999999,112.19999999999999,101.8,101.95
2017-12-28,1610612738,1610612745,2017,99.0,98.0,197.0,103.55,101.45,116.8,105.65
2017-12-28,1610612749,1610612750,2017,102.0,96.0,198.0,105.15,105.3,109.45,104.65
2017-12-28,1610612759,1610612752,2017,119.0,107.0,226.0,101.15,97.25,101.3,103.6
2017-12-28,1610612757,1610612755,2017,114.0,110.0,224.0,100.2,101.25,107.75,109.95
2017-12-27,1610612766,1610612738,2017,91.0,102.0,193.0,102.45,107.35,103.94999999999999,101.85
2017-12-27,1610612754,1610612742,2017,94.0,98.0,192.0,107.15,105.3,101.25,99.85
2017-12-27,1610612737,1610612764,2017,113.0,99.0,212.0,103.3,109.1,104.05,102.5
2017-12-27,1610612741,1610612752,2017,92.0,87.0,179.0,104.15,108.15,102.65,103.75
2017-12-27,1610612750,1610612743,2017,128.0,125.0,253.0,109.25,104.30000000000001,108.55,103.1
2017-12-27,1610612740,1610612751,2017,128.0,113.0,241.0,112.65,113.25,104.4,107.1
2017-12-27,1610612760,1610612761,2017,124.0,107.0,231.0,102.80000000000001,102.0,111.3,101.2
2017-12-27,1610612758,1610612739,2017,109.0,95.0,204.0,99.4,103.85,110.75,103.1
2017-12-27,1610612744,1610612762,2017,126.0,101.0,227.0,112.1,102.85,102.15,101.65
2017-12-27,1610612747,1610612763,2017,99.0,109.0,208.0,108.5,111.30000000000001,94.9,102.15
2017-12-26,1610612765,1610612754,2017,107.0,83.0,190.0,102.15,102.65,108.05,105.35
2017-12-26,1610612742,1610612761,2017,98.0,93.0,191.0,100.7,100.75,112.9,102.1
2017-12-26,1610612748,1610612753,2017,107.0,89.0,196.0,99.19999999999999,101.44999999999999,103.15,113.05
2017-12-26,1610612749,1610612741,2017,106.0,115.0,221.0,105.35,104.69999999999999,103.65,108.5
2017-12-26,1610612759,1610612751,2017,109.0,97.0,206.0,102.35,97.1,104.75,107.25
2017-12-26,1610612743,1610612762,2017,107.0,83.0,190.0,108.6,105.3,104.25,100.55
2017-12-26,1610612756,1610612763,2017,99.0,97.0,196.0,104.1,110.44999999999999,94.95,102.05
2017-12-26,1610612746,1610612758,2017,122.0,95.0,217.0,104.7,106.05,99.15,102.85
2017-12-25,1610612752,1610612755,2017,98.0,105.0,203.0,103.1,102.75,107.9,110.5
2017-12-25,1610612744,1610612739,2017,99.0,92.0,191.0,113.9,103.95,111.7,103.35
2017-12-25,1610612738,1610612764,2017,103.0,111.0,214.0,104.69999999999999,101.44999999999999,103.44999999999999,101.75
2017-12-25,1610612760,1610612745,2017,112.0,107.0,219.0,101.80000000000001,100.6,116.9,104.7
