,GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_against_average_last10,away_point_average_last10,away_point_against_average_last10,over_successful,under_successful
556,1/17/2018,21700661,1610612758,1610612762,2017,105,0.528,0.8,0.619,19,36,120,0.568,0.8,0.414,26,29,0,Bookmaker,93,202.0,-110,225,Heritage,169,203.5,-105,100.1,107.6,100.0,102.65,1,0
557,1/17/2018,21700662,1610612746,1610612743,2017,109,0.46,0.613,0.333,22,48,104,0.433,0.833,0.2,23,54,1,5Dimes,19,219.0,-107,213,Pinnacle Sports,238,220.0,-100,110.0,105.6,105.65,103.5,0,1
558,1/17/2018,21700660,1610612760,1610612747,2017,114,0.484,0.833,0.343,22,54,90,0.469,1.0,0.385,25,30,1,Pinnacle Sports,238,215.5,-105,204,Heritage,169,216.0,-105,106.95,103.65,107.7,111.75,0,1
559,1/17/2018,21700653,1610612766,1610612764,2017,133,0.49,0.846,0.484,27,49,109,0.488,0.696,0.565,31,40,1,5Dimes,19,215.5,-105,242,Pinnacle Sports,238,216.0,-105,105.3,105.4,107.55,107.7,1,0
560,1/18/2018,21700663,1610612738,1610612755,2017,80,0.405,0.765,0.241,13,31,89,0.466,0.882,0.353,18,41,0,5Dimes,19,203.5,-103,169,Bovada,999996,205.0,-115,101.85,99.3,108.15,108.35,0,1
561,1/18/2018,21700664,1610612739,1610612753,2017,104,0.447,0.667,0.294,22,46,103,0.466,0.762,0.227,25,42,1,Pinnacle Sports,238,227.0,-107,207,Heritage,169,227.5,-105,107.75,109.15,102.05,110.35,0,1
562,1/18/2018,21700665,1610612745,1610612750,2017,116,0.477,0.882,0.436,24,45,98,0.469,0.667,0.333,24,40,1,Pinnacle Sports,238,224.5,-107,214,Heritage,169,225.0,-105,115.25,111.85,109.95,101.65,0,1
563,1/18/2018,21700666,1610612757,1610612754,2017,100,0.394,1.0,0.313,17,57,86,0.396,0.538,0.269,17,46,1,Pinnacle Sports,238,214.0,-105,186,5Dimes,19,214.0,-103,105.4,108.95,104.95,104.85,0,1
564,1/19/2018,21700667,1610612761,1610612759,2017,86,0.4,0.643,0.346,16,50,83,0.341,0.8,0.25,18,56,1,Heritage,169,204.0,-105,169,Pinnacle Sports,238,205.0,-105,113.4,105.65,102.55,97.55,0,1
565,1/19/2018,21700670,1610612763,1610612758,2017,106,0.443,0.783,0.294,24,49,88,0.4,0.722,0.407,18,44,1,Pinnacle Sports,238,202.0,-105,194,Pinnacle Sports,238,202.0,-105,100.6,103.55,101.0,108.5,0,1
566,1/19/2018,21700668,1610612751,1610612748,2017,101,0.474,0.769,0.281,20,44,95,0.417,0.72,0.318,22,43,1,5Dimes,19,206.5,-105,196,Pinnacle Sports,238,207.0,-101,103.1,105.8,102.4,98.95,0,1
567,1/19/2018,21700673,1610612747,1610612754,2017,99,0.55,0.143,0.321,26,47,86,0.381,0.769,0.08,15,44,1,Pinnacle Sports,238,214.0,-105,185,Heritage,169,214.5,-105,106.85,112.25,104.0,105.0,0,1
568,1/19/2018,21700672,1610612762,1610612752,2017,115,0.462,0.667,0.355,19,52,117,0.494,0.783,0.55,23,36,0,Pinnacle Sports,238,200.5,-105,232,Heritage,169,201.0,-105,100.65,103.15,104.7,105.85,1,0
569,1/19/2018,21700671,1610612743,1610612756,2017,100,0.449,0.762,0.389,23,42,108,0.494,0.7,0.424,28,37,0,Pinnacle Sports,238,220.0,-105,208,Heritage,169,221.0,-105,105.05,102.65,103.7,108.55,0,1
570,1/19/2018,21700669,1610612765,1610612764,2017,112,0.5,0.846,0.333,25,35,122,0.5,0.889,0.457,28,34,0,5Dimes,19,208.0,-108,234,Pinnacle Sports,238,209.0,-105,100.95,100.8,107.35,108.45,1,0
571,1/20/2018,21700678,1610612755,1610612749,2017,116,0.529,0.842,0.4,32,45,94,0.402,0.818,0.313,20,35,1,Heritage,169,208.5,-105,210,Pinnacle Sports,238,209.0,100,107.75,106.95,106.0,108.75,1,0
572,1/20/2018,21700674,1610612739,1610612760,2017,124,0.517,0.815,0.27,32,28,148,0.58,0.643,0.467,37,52,0,5Dimes,19,219.5,-105,272,Pinnacle Sports,238,219.5,-100,107.55,109.45,107.5,102.35,1,0
573,1/20/2018,21700676,1610612766,1610612748,2017,105,0.456,0.762,0.259,22,43,106,0.494,0.583,0.464,28,47,0,Bookmaker,93,199.5,-110,211,Pinnacle Sports,238,201.5,-106,107.0,105.35,102.1,99.55,1,0
574,1/20/2018,21700677,1610612740,1610612763,2017,111,0.5,0.813,0.259,23,41,104,0.451,0.938,0.429,22,44,1,5Dimes,19,209.5,-105,215,Pinnacle Sports,238,210.0,-108,112.6,111.15,100.55,102.15,1,0
575,1/20/2018,21700675,1610612737,1610612741,2017,97,0.38,0.696,0.229,27,45,113,0.5,0.905,0.438,31,48,0,Pinnacle Sports,238,216.5,-105,210,5Dimes,19,216.5,-103,104.75,106.65,110.7,112.0,0,1
576,1/20/2018,21700679,1610612745,1610612744,2017,116,0.471,0.69,0.378,19,46,108,0.488,0.733,0.472,31,33,1,5Dimes,19,237.5,-105,224,Heritage,169,238.5,-105,114.55,110.6,113.0,106.65,0,1
577,1/20/2018,21700680,1610612750,1610612761,2017,115,0.469,0.762,0.438,21,44,109,0.47,0.905,0.364,23,35,1,Heritage,169,213.5,-105,224,Bookmaker,93,214.5,-110,110.25,102.7,111.4,104.15,1,0
578,1/20/2018,21700682,1610612757,1610612742,2017,117,0.523,0.9,0.5,19,40,108,0.458,0.786,0.4,19,37,1,5Dimes,19,210.5,-105,225,Heritage,169,211.0,-105,105.85,108.1,106.25,105.5,1,0
579,1/20/2018,21700681,1610612762,1610612746,2017,125,0.549,0.75,0.393,21,56,113,0.439,0.789,0.306,18,34,1,Heritage,169,212.0,-105,238,Bookmaker,93,213.5,-110,100.35,103.6,110.65,106.25,1,0
580,1/21/2018,21700683,1610612738,1610612753,2017,95,0.435,0.929,0.296,22,44,103,0.467,0.688,0.286,20,44,0,Pinnacle Sports,238,209.0,100,198,Heritage,169,209.5,-105,99.65,97.85,102.5,110.35,0,1
581,1/21/2018,21700684,1610612747,1610612752,2017,127,0.56,0.714,0.385,31,39,107,0.543,0.7,0.48,32,33,1,Bookmaker,93,214.0,-110,234,Heritage,169,215.0,-105,106.1,110.75,105.5,106.4,1,0
582,1/21/2018,21700685,1610612765,1610612751,2017,100,0.422,0.882,0.31,21,43,101,0.463,0.7,0.419,23,46,0,5Dimes,19,209.5,-105,201,Pinnacle Sports,238,210.0,-109,100.0,101.55,103.3,105.1,0,1
583,1/21/2018,21700686,1610612759,1610612754,2017,86,0.427,0.583,0.265,24,46,94,0.44,0.941,0.211,14,41,0,Pinnacle Sports,238,200.5,-104,180,5Dimes,19,200.5,-103,102.25,96.85,103.45,104.05,0,1
584,1/22/2018,21700688,1610612737,1610612762,2017,104,0.482,1.0,0.462,24,44,90,0.434,0.714,0.267,20,39,1,Pinnacle Sports,238,204.0,-105,194,5Dimes,19,204.5,-105,103.75,106.8,101.3,105.4,0,1
585,1/22/2018,21700691,1610612749,1610612756,2017,109,0.535,0.757,0.294,20,32,105,0.494,0.9,0.346,31,34,1,Heritage,169,215.5,-105,214,Pinnacle Sports,238,216.0,-105,105.7,109.0,103.35,108.5,0,1
586,1/22/2018,21700687,1610612766,1610612758,2017,112,0.442,0.8,0.4,22,48,107,0.443,0.733,0.455,27,42,1,5Dimes,19,212.5,-105,219,Heritage,169,213.0,-105,107.35,105.45,100.65,108.75,1,0
587,1/22/2018,21700690,1610612763,1610612755,2017,105,0.423,0.829,0.385,14,32,101,0.451,0.742,0.452,21,48,1,Bovada,999996,202.0,-105,206,5Dimes,19,202.5,-102,101.35,102.75,108.15,106.5,1,0
588,1/22/2018,21700693,1610612742,1610612764,2017,98,0.437,0.706,0.323,20,52,75,0.302,0.593,0.219,15,47,1,Pinnacle Sports,238,211.5,-105,173,5Dimes,19,211.5,-103,107.05,106.5,110.0,108.25,0,1
589,1/22/2018,21700692,1610612740,1610612741,2017,132,0.416,0.846,0.364,32,55,128,0.489,0.882,0.258,31,54,1,Pinnacle Sports,238,226.5,-105,260,Heritage,169,227.0,-105,112.4,110.1,111.55,111.95,1,0
590,1/22/2018,21700694,1610612743,1610612757,2017,104,0.41,0.788,0.333,23,49,101,0.424,0.808,0.32,19,44,1,Pinnacle Sports,238,211.0,-105,205,Heritage,169,211.5,-105,104.3,103.05,105.9,107.35,0,1
591,1/22/2018,21700695,1610612746,1610612750,2017,118,0.56,0.682,0.333,31,40,126,0.473,0.846,0.318,20,47,0,5Dimes,19,220.0,-103,244,Heritage,169,221.0,-105,111.0,106.9,110.05,103.35,1,0
592,1/22/2018,21700689,1610612745,1610612748,2017,99,0.444,0.667,0.405,20,38,90,0.476,0.556,0.233,18,42,1,Heritage,169,213.0,-105,189,Pinnacle Sports,238,213.5,-105,114.95,111.2,102.05,100.7,0,1
593,1/23/2018,21700696,1610612753,1610612758,2017,99,0.434,0.842,0.355,23,40,105,0.494,0.846,0.308,24,44,0,Heritage,169,211.0,-105,204,Pinnacle Sports,238,211.0,-100,102.15,109.25,100.2,108.9,0,1
594,1/23/2018,21700697,1610612760,1610612751,2017,109,0.426,0.688,0.28,12,50,108,0.468,0.72,0.421,27,45,1,Pinnacle Sports,238,210.5,-105,217,5Dimes,19,211.0,-105,109.8,103.5,102.9,104.9,1,0
595,1/23/2018,21700698,1610612759,1610612739,2017,114,0.5,0.75,0.286,23,45,102,0.486,0.839,0.286,19,41,1,Bookmaker,93,210.0,-110,216,Pinnacle Sports,238,211.0,-104,101.35,96.8,107.95,111.3,1,0
596,1/23/2018,21700699,1610612744,1610612752,2017,123,0.554,0.9,0.433,40,36,112,0.518,0.895,0.409,28,38,1,5Dimes,19,227.0,-105,235,Pinnacle Sports,238,228.0,-105,113.35,108.1,106.5,108.15,1,0
597,1/23/2018,21700700,1610612747,1610612738,2017,108,0.44,0.583,0.269,18,51,107,0.467,0.8,0.341,22,42,1,5Dimes,19,206.5,-105,215,Bovada,999996,208.0,-115,107.85,111.35,99.65,97.65,1,0
598,1/24/2018,21700706,1610612742,1610612745,2017,97,0.427,0.667,0.429,24,49,104,0.439,0.478,0.412,20,43,0,5Dimes,19,217.0,-101,201,Pinnacle Sports,238,217.0,-104,105.85,105.0,113.7,110.25,0,1
599,1/24/2018,21700709,1610612746,1610612738,2017,102,0.443,0.692,0.238,26,40,113,0.419,0.955,0.35,25,47,0,Pinnacle Sports,238,214.5,-102,215,Heritage,169,214.5,-105,111.5,108.45,99.6,98.15,1,0
600,1/24/2018,21700708,1610612757,1610612750,2017,123,0.549,0.762,0.548,24,37,114,0.536,0.818,0.375,20,33,1,5Dimes,19,210.5,-105,237,Pinnacle Sports,238,211.0,-103,106.3,108.0,110.7,103.9,1,0
601,1/24/2018,21700705,1610612737,1610612761,2017,93,0.394,0.706,0.333,19,47,108,0.438,0.64,0.389,25,52,0,5Dimes,19,214.0,-103,201,Pinnacle Sports,238,214.5,-104,104.4,106.05,112.3,105.1,0,1
602,1/24/2018,21700707,1610612763,1610612759,2017,85,0.434,0.786,0.111,19,41,108,0.463,0.88,0.417,29,45,0,Heritage,169,191.0,-105,193,Pinnacle Sports,238,192.0,-104,101.55,102.7,102.25,97.25,1,0
603,1/24/2018,21700703,1610612754,1610612756,2017,116,0.563,0.68,0.375,32,39,101,0.417,0.759,0.257,22,42,1,5Dimes,19,214.0,-103,217,Pinnacle Sports,238,214.0,-100,102.4,102.35,102.95,107.65,1,0
604,1/24/2018,21700701,1610612766,1610612740,2017,96,0.424,0.581,0.286,16,49,101,0.448,0.778,0.346,26,42,0,Heritage,169,223.5,-105,197,Pinnacle Sports,238,224.0,-103,108.4,106.15,112.85,110.8,0,1
605,1/24/2018,21700704,1610612755,1610612741,2017,115,0.519,0.75,0.5,31,48,101,0.383,0.818,0.297,20,43,1,Pinnacle Sports,238,217.0,-102,216,Heritage,169,217.0,-105,108.3,106.5,112.0,113.0,0,1
606,1/24/2018,21700702,1610612765,1610612762,2017,95,0.392,0.667,0.226,23,57,98,0.396,0.75,0.323,24,44,0,Pinnacle Sports,238,198.0,-105,193,Bovada,999996,199.0,-105,100.1,101.5,100.8,105.15,0,1
607,1/25/2018,21700713,1610612744,1610612750,2017,126,0.539,0.6,0.568,37,47,113,0.455,0.833,0.3,25,43,1,5Dimes,19,229.0,-107,239,Bovada,999996,230.0,-105,113.9,108.85,110.8,104.85,1,0
608,1/25/2018,21700710,1610612748,1610612758,2017,88,0.378,0.778,0.353,19,46,89,0.469,0.571,0.417,17,38,0,Pinnacle Sports,238,200.5,-101,177,Heritage,169,201.0,-105,101.35,100.75,100.65,107.9,0,1
609,1/25/2018,21700711,1610612760,1610612764,2017,121,0.517,0.759,0.333,18,40,112,0.488,0.75,0.457,25,39,1,5Dimes,19,214.5,-107,233,Pinnacle Sports,238,214.5,108,110.5,104.2,108.45,108.55,1,0
610,1/25/2018,21700712,1610612743,1610612752,2017,130,0.6,0.833,0.5,36,32,118,0.549,0.833,0.381,32,33,1,5Dimes,19,211.5,-107,248,Pinnacle Sports,238,212.5,-104,103.65,102.55,106.75,108.35,1,0
611,1/26/2018,21700723,1610612756,1610612752,2017,85,0.351,0.615,0.333,15,42,107,0.482,0.727,0.36,25,49,0,Bookmaker,93,219.0,-110,192,Heritage,169,221.0,-105,103.4,108.5,107.4,109.7,0,1
612,1/26/2018,21700722,1610612759,1610612755,2017,78,0.4,0.833,0.125,20,36,97,0.481,0.667,0.429,23,50,0,Heritage,169,199.5,-105,175,Pinnacle Sports,238,199.5,-100,102.25,96.55,109.0,105.8,0,1
613,1/26/2018,21700721,1610612742,1610612757,2017,93,0.393,0.765,0.333,17,37,107,0.494,0.826,0.333,20,54,0,Pinnacle Sports,238,208.0,-107,200,Heritage,169,209.0,-105,105.95,105.75,107.85,108.4,0,1
614,1/26/2018,21700720,1610612740,1610612745,2017,115,0.537,0.762,0.407,36,42,113,0.462,0.829,0.333,22,35,1,Pinnacle Sports,238,228.0,-100,228,Bovada,999996,229.0,-115,112.35,109.75,113.3,110.05,1,1
615,1/26/2018,21700719,1610612749,1610612751,2017,116,0.518,0.9,0.522,28,44,91,0.371,0.85,0.235,18,45,1,Pinnacle Sports,238,211.5,102,207,YouWager,139,212.5,-110,105.7,108.5,102.8,105.85,0,1
616,1/26/2018,21700717,1610612741,1610612747,2017,103,0.376,0.667,0.472,21,53,108,0.451,0.75,0.208,23,48,0,Pinnacle Sports,238,222.5,102,211,Bovada,999996,223.0,-105,111.3,113.3,108.05,110.65,0,1
617,1/26/2018,21700716,1610612761,1610612762,2017,93,0.389,0.706,0.259,23,52,97,0.414,0.714,0.476,20,47,0,Pinnacle Sports,238,209.0,-101,190,5Dimes,19,209.0,-103,111.95,104.3,100.75,103.9,0,1
618,1/26/2018,21700715,1610612739,1610612754,2017,115,0.561,0.769,0.351,27,44,108,0.473,0.818,0.419,27,37,1,Pinnacle Sports,238,223.0,-101,223,Heritage,169,223.0,-105,107.75,112.05,103.45,102.4,1,1
619,1/26/2018,21700714,1610612766,1610612737,2017,121,0.455,0.875,0.382,25,43,110,0.468,0.84,0.5,23,39,1,Pinnacle Sports,238,212.0,-101,231,5Dimes,19,212.0,-102,107.75,106.65,103.55,106.25,1,0
620,1/26/2018,21700718,1610612763,1610612746,2017,100,0.481,0.778,0.296,31,43,109,0.488,0.724,0.37,23,36,0,Pinnacle Sports,238,213.0,-102,209,5Dimes,19,213.5,-107,101.7,102.75,110.5,109.35,0,1
621,1/27/2018,21700724,1610612765,1610612760,2017,108,0.464,0.75,0.364,24,43,121,0.484,0.739,0.424,23,43,0,Pinnacle Sports,238,205.5,-100,229,5Dimes,19,206.0,-103,100.8,101.85,111.2,105.85,1,0
622,1/27/2018,21700727,1610612748,1610612766,2017,95,0.447,0.611,0.308,25,51,91,0.345,0.8,0.208,12,46,1,5Dimes,19,207.0,-105,186,Pinnacle Sports,238,207.5,-103,101.0,100.1,108.25,105.7,0,1
623,1/27/2018,21700725,1610612754,1610612753,2017,114,0.54,0.789,0.278,25,38,112,0.545,0.625,0.32,21,40,1,5Dimes,19,213.5,-104,226,Pinnacle Sports,238,214.0,-100,103.4,103.3,101.6,109.2,1,0
624,1/27/2018,21700729,1610612750,1610612751,2017,111,0.438,0.885,0.19,20,49,97,0.463,0.8,0.3,22,43,1,Pinnacle Sports,238,215.5,-101,208,Heritage,169,215.5,-105,110.7,105.85,103.0,105.65,0,1
625,1/27/2018,21700730,1610612743,1610612742,2017,91,0.42,0.733,0.364,23,53,89,0.4,0.526,0.355,17,43,1,Pinnacle Sports,238,208.5,102,180,Bovada,999996,210.0,-115,104.95,102.85,106.05,106.25,0,1
626,1/27/2018,21700728,1610612744,1610612738,2017,109,0.452,0.885,0.37,19,43,105,0.435,0.708,0.5,17,45,1,Pinnacle Sports,238,219.0,-105,214,Heritage,169,219.5,-105,115.35,110.3,100.15,98.0,0,1
627,1/27/2018,21700726,1610612737,1610612764,2017,104,0.432,0.762,0.279,24,32,129,0.576,0.929,0.563,40,38,0,Heritage,169,210.5,-105,233,5Dimes,19,211.5,-107,103.7,106.75,108.6,109.65,1,0
628,1/28/2018,21700731,1610612741,1610612749,2017,96,0.414,0.8,0.353,25,41,110,0.532,0.6,0.464,28,43,0,BetOnline,1096,214.0,-103,206,Heritage,169,214.5,-105,110.6,112.95,105.55,107.25,0,1
629,1/28/2018,21700732,1610612745,1610612756,2017,113,0.444,0.776,0.297,17,43,102,0.424,0.846,0.242,17,43,1,5Dimes,19,225.5,-105,215,Pinnacle Sports,238,226.0,-105,112.75,109.95,102.6,108.65,0,1
630,1/28/2018,21700733,1610612740,1610612746,2017,103,0.447,0.72,0.257,23,47,112,0.469,0.722,0.321,29,50,0,5Dimes,19,226.5,-104,215,Bovada,999996,227.0,-105,112.65,109.6,110.65,109.6,0,1
631,1/28/2018,21700734,1610612739,1610612765,2017,121,0.506,0.846,0.429,27,45,104,0.421,0.769,0.389,31,43,1,Heritage,169,219.0,-105,225,Pinnacle Sports,238,219.0,104,108.45,112.7,102.0,102.75,1,0
632,1/28/2018,21700735,1610612761,1610612747,2017,123,0.5,0.76,0.387,23,53,111,0.44,0.697,0.32,22,44,1,5Dimes,19,217.5,-103,234,Pinnacle Sports,238,217.5,-105,110.6,104.8,107.95,110.85,1,0
633,1/28/2018,21700736,1610612760,1610612755,2017,122,0.489,0.733,0.303,21,41,112,0.5,0.806,0.379,19,40,1,Pinnacle Sports,238,215.0,-105,234,5Dimes,19,215.0,-102,112.25,106.5,107.65,103.15,1,0
634,1/28/2018,21700737,1610612759,1610612758,2017,113,0.5,0.706,0.44,33,52,98,0.427,0.909,0.529,21,34,1,Pinnacle Sports,238,197.5,103,211,BetOnline,1096,196.5,109,100.3,96.15,100.45,106.9,1,0
635,1/29/2018,21700739,1610612737,1610612750,2017,105,0.494,0.875,0.382,27,44,100,0.47,0.833,0.368,24,35,1,Pinnacle Sports,238,212.5,-105,205,Heritage,169,213.0,-105,104.15,107.95,110.95,105.3,0,1
636,1/29/2018,21700740,1610612763,1610612756,2017,120,0.566,0.833,0.5,29,38,109,0.463,0.722,0.304,20,37,1,5Dimes,19,205.5,-102,229,Pinnacle Sports,238,205.5,-105,101.9,103.5,102.3,109.0,1,0
637,1/29/2018,21700741,1610612749,1610612755,2017,107,0.475,0.909,0.393,26,42,95,0.439,0.913,0.077,22,43,1,5Dimes,19,208.5,-102,202,Pinnacle Sports,238,208.5,-105,105.65,106.3,107.35,103.65,0,1
638,1/29/2018,21700742,1610612742,1610612748,2017,88,0.384,0.875,0.276,20,40,95,0.453,0.789,0.387,23,41,0,Heritage,169,196.5,-105,183,Pinnacle Sports,238,197.0,-105,105.65,105.2,101.25,100.4,0,1
639,1/29/2018,21700743,1610612743,1610612738,2017,110,0.452,0.762,0.303,31,47,111,0.473,0.8,0.472,28,40,0,Pinnacle Sports,238,205.5,-104,221,Bovada,999996,207.0,-105,104.15,103.15,100.85,99.4,1,0
640,1/29/2018,21700738,1610612754,1610612766,2017,105,0.542,0.818,0.286,28,38,96,0.446,0.65,0.29,18,40,1,Pinnacle Sports,238,211.5,-105,201,Pinnacle Sports,238,211.5,-105,104.2,103.7,107.15,104.15,0,1
641,1/30/2018,21700750,1610612759,1610612743,2017,106,0.5,1.0,0.375,33,43,104,0.465,1.0,0.435,22,38,1,Pinnacle Sports,238,202.5,-102,210,5Dimes,19,202.5,-105,100.7,95.95,104.55,103.35,1,0
642,1/30/2018,21700752,1610612746,1610612757,2017,96,0.412,0.769,0.273,22,50,104,0.367,0.864,0.433,21,59,0,Pinnacle Sports,238,221.0,-105,200,5Dimes,19,221.5,-105,111.7,109.75,107.85,107.65,0,1
643,1/30/2018,21700751,1610612762,1610612744,2017,129,0.582,0.643,0.5,25,42,99,0.459,0.762,0.2,27,37,1,Heritage,169,215.5,-105,228,5Dimes,19,216.5,-103,101.65,103.2,115.15,110.25,1,0
644,1/30/2018,21700749,1610612740,1610612758,2017,103,0.506,0.727,0.36,26,36,114,0.474,0.857,0.385,22,49,0,Pinnacle Sports,238,215.5,-101,217,5Dimes,19,216.0,-105,111.25,109.0,100.3,107.8,1,0
645,1/30/2018,21700745,1610612752,1610612751,2017,111,0.438,0.8,0.5,22,47,95,0.414,0.875,0.243,15,49,1,Heritage,169,213.5,-105,206,Bovada,999996,214.0,-105,107.6,107.9,101.9,105.05,0,1
646,1/30/2018,21700747,1610612765,1610612739,2017,125,0.527,0.643,0.391,30,47,114,0.452,0.781,0.371,24,41,1,Pinnacle Sports,238,219.5,-105,239,5Dimes,19,220.0,-105,101.95,104.25,109.25,113.0,1,0
647,1/30/2018,21700746,1610612761,1610612750,2017,109,0.481,0.846,0.31,28,39,104,0.494,0.625,0.417,21,40,1,5Dimes,19,219.0,-102,213,Pinnacle Sports,238,219.0,-103,111.35,105.7,109.9,105.35,0,1
648,1/30/2018,21700744,1610612764,1610612760,2017,102,0.382,0.931,0.28,27,43,96,0.375,0.794,0.281,19,52,1,Pinnacle Sports,238,216.0,-101,198,5Dimes,19,216.0,-105,109.45,109.2,112.35,106.25,0,1
649,1/30/2018,21700748,1610612745,1610612753,2017,114,0.506,0.821,0.371,17,40,107,0.506,0.8,0.484,26,33,1,5Dimes,19,219.0,-105,221,Pinnacle Sports,238,219.5,-101,112.65,109.5,101.7,109.2,1,0
650,1/31/2018,21700760,1610612756,1610612742,2017,102,0.482,0.733,0.367,23,47,88,0.364,0.538,0.278,18,49,1,5Dimes,19,210.5,-108,190,Pinnacle Sports,238,211.0,-101,102.9,110.45,104.55,105.3,0,1
651,1/31/2018,21700758,1610612738,1610612752,2017,103,0.482,0.6,0.423,27,49,73,0.322,0.667,0.176,16,44,1,Bookmaker,93,200.0,-110,176,Bovada,999996,202.0,-105,102.15,99.5,108.15,107.4,0,1
652,1/31/2018,21700757,1610612739,1610612748,2017,91,0.35,0.763,0.231,18,45,89,0.434,0.56,0.107,17,52,1,Pinnacle Sports,238,217.0,-108,180,5Dimes,19,217.5,-104,109.15,113.3,100.8,99.3,0,1
653,1/31/2018,21700759,1610612757,1610612741,2017,124,0.561,0.85,0.469,21,48,108,0.414,0.591,0.382,19,36,1,Heritage,169,211.0,-105,232,5Dimes,19,212.0,-104,108.3,107.85,109.8,113.75,1,0
654,1/31/2018,21700755,1610612737,1610612766,2017,110,0.506,0.909,0.375,26,29,123,0.511,0.778,0.531,29,42,0,Heritage,169,210.0,-105,233,5Dimes,19,211.0,-106,103.8,107.6,106.95,104.15,1,0
655,1/31/2018,21700754,1610612753,1610612747,2017,127,0.543,0.724,0.563,28,35,105,0.47,0.767,0.2,18,43,1,Heritage,169,216.0,-105,232,Pinnacle Sports,238,216.5,-106,102.35,109.3,108.05,111.35,1,0
656,1/31/2018,21700753,1610612754,1610612763,2017,105,0.529,0.677,0.385,20,33,101,0.476,0.733,0.462,20,41,1,Heritage,169,200.0,-105,206,Bovada,999996,201.0,-105,103.9,102.9,103.25,103.85,1,0
657,1/31/2018,21700756,1610612751,1610612755,2017,116,0.506,0.893,0.406,19,39,108,0.474,0.853,0.389,17,33,1,5Dimes,19,213.0,-103,224,Pinnacle Sports,238,213.0,104,101.8,105.15,106.35,103.15,1,0
658,2/1/2018,21700765,1610612743,1610612760,2017,127,0.515,0.706,0.395,32,43,124,0.52,0.765,0.321,34,40,1,Pinnacle Sports,238,218.0,-104,251,Heritage,169,218.5,-105,104.6,104.45,111.2,105.5,1,0
659,2/1/2018,21700764,1610612759,1610612745,2017,91,0.422,0.882,0.25,21,46,102,0.446,0.824,0.333,20,38,0,Heritage,169,208.0,-105,193,Pinnacle Sports,238,208.5,-103,101.1,96.35,112.35,109.9,0,1
660,2/1/2018,21700762,1610612764,1610612761,2017,122,0.518,0.923,0.333,30,44,119,0.53,0.792,0.414,20,32,1,5Dimes,19,214.0,-102,241,Pinnacle Sports,238,214.5,-105,108.75,108.7,111.7,106.6,1,0
661,2/1/2018,21700761,1610612765,1610612763,2017,104,0.461,0.73,0.28,20,41,102,0.417,1.0,0.258,22,49,1,5Dimes,19,201.5,-105,206,Pinnacle Sports,238,202.0,-102,102.5,104.45,103.95,104.45,1,0
662,2/1/2018,21700763,1610612750,1610612749,2017,108,0.538,0.85,0.368,27,39,89,0.376,0.76,0.207,19,43,1,Pinnacle Sports,238,208.0,-100,197,Heritage,169,209.0,-105,110.3,105.7,105.55,105.85,0,1
663,2/2/2018,21700774,1610612758,1610612744,2017,104,0.442,0.667,0.4,22,33,119,0.55,0.875,0.515,25,51,0,Pinnacle Sports,238,224.0,-105,223,Heritage,169,225.0,-105,100.8,108.0,115.0,111.8,0,1
664,2/2/2018,21700773,1610612756,1610612762,2017,97,0.414,0.842,0.273,19,32,129,0.567,0.706,0.517,30,51,0,Heritage,169,210.0,-105,226,Pinnacle Sports,238,211.0,-105,102.55,109.1,102.4,102.75,1,0
665,2/2/2018,21700772,1610612760,1610612740,2017,100,0.381,0.85,0.25,24,52,114,0.511,0.692,0.542,30,41,0,Pinnacle Sports,238,224.5,-105,214,Heritage,169,225.0,-105,112.6,106.3,110.65,109.3,0,1
666,2/2/2018,21700771,1610612749,1610612752,2017,92,0.434,0.731,0.292,18,36,90,0.404,0.765,0.2,24,57,1,Bovada,999996,207.0,-115,182,Pinnacle Sports,238,209.0,100,104.45,105.5,106.65,107.2,0,1
667,2/2/2018,21700767,1610612738,1610612737,2017,119,0.506,0.9,0.458,26,42,110,0.425,0.912,0.355,21,36,1,Pinnacle Sports,238,199.0,-100,229,Bovada,999996,200.0,-110,102.85,98.65,103.65,108.8,1,0
668,2/2/2018,21700769,1610612761,1610612757,2017,130,0.465,0.905,0.475,21,42,105,0.507,0.727,0.333,20,36,1,Pinnacle Sports,238,214.5,-105,235,5Dimes,19,215.5,-105,111.2,107.15,108.65,107.05,1,0
669,2/2/2018,21700768,1610612751,1610612747,2017,99,0.451,0.696,0.31,20,38,102,0.424,0.7,0.385,21,56,0,5Dimes,19,217.5,-105,201,Pinnacle Sports,238,217.0,-100,102.65,105.35,107.7,111.65,0,1
670,2/2/2018,21700766,1610612766,1610612754,2017,133,0.53,0.882,0.455,27,43,126,0.506,0.929,0.414,21,31,1,Pinnacle Sports,238,209.5,-109,259,Heritage,169,210.0,-105,107.3,104.5,103.0,102.0,1,0
