GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10
2018-01-28,21700733,1610612740,1610612746,2017,103.0,0.447,0.72,0.257,23.0,47.0,112.0,0.469,0.722,0.321,29.0,50.0,0,5Dimes,19,226.5,-104.0,215.0,Bovada,999996,227.0,-105.0,112.65,109.6,110.65,109.6
2018-01-28,21700734,1610612739,1610612765,2017,121.0,0.506,0.846,0.429,27.0,45.0,104.0,0.421,0.769,0.389,31.0,43.0,1,Heritage,169,219.0,-105.0,225.0,Pinnacle Sports,238,219.0,104.0,108.45,112.7,102.0,102.75
2018-01-28,21700735,1610612761,1610612747,2017,123.0,0.5,0.76,0.387,23.0,53.0,111.0,0.44,0.6970000000000001,0.32,22.0,44.0,1,5Dimes,19,217.5,-103.0,234.0,Pinnacle Sports,238,217.5,-105.0,110.6,104.8,107.95,110.85
2018-01-28,21700736,1610612760,1610612755,2017,122.0,0.489,0.733,0.303,21.0,41.0,112.0,0.5,0.8059999999999999,0.379,19.0,40.0,1,Pinnacle Sports,238,215.0,-105.0,234.0,5Dimes,19,215.0,-102.0,112.25,106.5,107.65,103.15
2018-01-28,21700737,1610612759,1610612758,2017,113.0,0.5,0.706,0.44,33.0,52.0,98.0,0.4270000000000001,0.909,0.529,21.0,34.0,1,Pinnacle Sports,238,197.5,103.0,211.0,BetOnline,1096,196.5,109.0,100.3,96.15,100.45,106.9
2018-01-29,21700739,1610612737,1610612750,2017,105.0,0.494,0.875,0.382,27.0,44.0,100.0,0.47,0.833,0.368,24.0,35.0,1,Pinnacle Sports,238,212.5,-105.0,205.0,Heritage,169,213.0,-105.0,104.15,107.95,110.95,105.3
2018-01-29,21700740,1610612763,1610612756,2017,120.0,0.5660000000000001,0.833,0.5,29.0,38.0,109.0,0.463,0.722,0.304,20.0,37.0,1,5Dimes,19,205.5,-102.0,229.0,Pinnacle Sports,238,205.5,-105.0,101.9,103.5,102.3,109.0
2018-01-29,21700741,1610612749,1610612755,2017,107.0,0.475,0.909,0.393,26.0,42.0,95.0,0.439,0.913,0.077,22.0,43.0,1,5Dimes,19,208.5,-102.0,202.0,Pinnacle Sports,238,208.5,-105.0,105.65,106.3,107.35,103.65
2018-01-29,21700742,1610612742,1610612748,2017,88.0,0.384,0.875,0.276,20.0,40.0,95.0,0.453,0.789,0.387,23.0,41.0,0,Heritage,169,196.5,-105.0,183.0,Pinnacle Sports,238,197.0,-105.0,105.65,105.2,101.25,100.4
2018-01-29,21700743,1610612743,1610612738,2017,110.0,0.452,0.762,0.303,31.0,47.0,111.0,0.473,0.8,0.472,28.0,40.0,0,Pinnacle Sports,238,205.5,-104.0,221.0,Bovada,999996,207.0,-105.0,104.15,103.15,100.85,99.4
2018-01-29,21700738,1610612754,1610612766,2017,105.0,0.542,0.818,0.286,28.0,38.0,96.0,0.446,0.65,0.29,18.0,40.0,1,Pinnacle Sports,238,211.5,-105.0,201.0,Pinnacle Sports,238,211.5,-105.0,104.2,103.7,107.15,104.15
2018-01-30,21700750,1610612759,1610612743,2017,106.0,0.5,1.0,0.375,33.0,43.0,104.0,0.465,1.0,0.435,22.0,38.0,1,Pinnacle Sports,238,202.5,-102.0,210.0,5Dimes,19,202.5,-105.0,100.7,95.95,104.55,103.35
2018-01-30,21700752,1610612746,1610612757,2017,96.0,0.412,0.769,0.273,22.0,50.0,104.0,0.3670000000000001,0.8640000000000001,0.433,21.0,59.0,0,Pinnacle Sports,238,221.0,-105.0,200.0,5Dimes,19,221.5,-105.0,111.7,109.75,107.85,107.65
2018-01-30,21700751,1610612762,1610612744,2017,129.0,0.5820000000000001,0.643,0.5,25.0,42.0,99.0,0.459,0.762,0.2,27.0,37.0,1,Heritage,169,215.5,-105.0,228.0,5Dimes,19,216.5,-103.0,101.65,103.2,115.15,110.25
2018-01-30,21700749,1610612740,1610612758,2017,103.0,0.506,0.727,0.36,26.0,36.0,114.0,0.474,0.857,0.385,22.0,49.0,0,Pinnacle Sports,238,215.5,-101.0,217.0,5Dimes,19,216.0,-105.0,111.25,109.0,100.3,107.8
2018-01-30,21700745,1610612752,1610612751,2017,111.0,0.438,0.8,0.5,22.0,47.0,95.0,0.414,0.875,0.243,15.0,49.0,1,Heritage,169,213.5,-105.0,206.0,Bovada,999996,214.0,-105.0,107.6,107.9,101.9,105.05
2018-01-30,21700747,1610612765,1610612739,2017,125.0,0.527,0.643,0.391,30.0,47.0,114.0,0.452,0.7809999999999999,0.371,24.0,41.0,1,Pinnacle Sports,238,219.5,-105.0,239.0,5Dimes,19,220.0,-105.0,101.95,104.25,109.25,113.0
2018-01-30,21700746,1610612761,1610612750,2017,109.0,0.481,0.846,0.31,28.0,39.0,104.0,0.494,0.625,0.417,21.0,40.0,1,5Dimes,19,219.0,-102.0,213.0,Pinnacle Sports,238,219.0,-103.0,111.35,105.7,109.9,105.35
2018-01-30,21700744,1610612764,1610612760,2017,102.0,0.382,0.931,0.28,27.0,43.0,96.0,0.375,0.794,0.281,19.0,52.0,1,Pinnacle Sports,238,216.0,-101.0,198.0,5Dimes,19,216.0,-105.0,109.45,109.2,112.35,106.25
2018-01-30,21700748,1610612745,1610612753,2017,114.0,0.506,0.821,0.371,17.0,40.0,107.0,0.506,0.8,0.484,26.0,33.0,1,5Dimes,19,219.0,-105.0,221.0,Pinnacle Sports,238,219.5,-101.0,112.65,109.5,101.7,109.2
2018-01-31,21700760,1610612756,1610612742,2017,102.0,0.482,0.733,0.3670000000000001,23.0,47.0,88.0,0.364,0.5379999999999999,0.278,18.0,49.0,1,5Dimes,19,210.5,-108.0,190.0,Pinnacle Sports,238,211.0,-101.0,102.9,110.45,104.55,105.3
2018-01-31,21700758,1610612738,1610612752,2017,103.0,0.482,0.6,0.423,27.0,49.0,73.0,0.322,0.667,0.176,16.0,44.0,1,Bookmaker,93,200.0,-110.0,176.0,Bovada,999996,202.0,-105.0,102.15,99.5,108.15,107.4
2018-01-31,21700757,1610612739,1610612748,2017,91.0,0.35,0.763,0.231,18.0,45.0,89.0,0.434,0.56,0.107,17.0,52.0,1,Pinnacle Sports,238,217.0,-108.0,180.0,5Dimes,19,217.5,-104.0,109.15,113.3,100.8,99.3
2018-01-31,21700759,1610612757,1610612741,2017,124.0,0.561,0.85,0.469,21.0,48.0,108.0,0.414,0.591,0.382,19.0,36.0,1,Heritage,169,211.0,-105.0,232.0,5Dimes,19,212.0,-104.0,108.3,107.85,109.8,113.75
2018-01-31,21700755,1610612737,1610612766,2017,110.0,0.506,0.909,0.375,26.0,29.0,123.0,0.511,0.778,0.531,29.0,42.0,0,Heritage,169,210.0,-105.0,233.0,5Dimes,19,211.0,-106.0,103.8,107.6,106.95,104.15
2018-01-31,21700754,1610612753,1610612747,2017,127.0,0.5429999999999999,0.7240000000000001,0.563,28.0,35.0,105.0,0.47,0.767,0.2,18.0,43.0,1,Heritage,169,216.0,-105.0,232.0,Pinnacle Sports,238,216.5,-106.0,102.35,109.3,108.05,111.35
2018-01-31,21700753,1610612754,1610612763,2017,105.0,0.529,0.677,0.385,20.0,33.0,101.0,0.476,0.733,0.462,20.0,41.0,1,Heritage,169,200.0,-105.0,206.0,Bovada,999996,201.0,-105.0,103.9,102.9,103.25,103.85
2018-01-31,21700756,1610612751,1610612755,2017,116.0,0.506,0.893,0.406,19.0,39.0,108.0,0.474,0.853,0.389,17.0,33.0,1,5Dimes,19,213.0,-103.0,224.0,Pinnacle Sports,238,213.0,104.0,101.8,105.15,106.35,103.15
2018-02-01,21700765,1610612743,1610612760,2017,127.0,0.515,0.706,0.395,32.0,43.0,124.0,0.52,0.765,0.321,34.0,40.0,1,Pinnacle Sports,238,218.0,-104.0,251.0,Heritage,169,218.5,-105.0,104.6,104.45,111.2,105.5
2018-02-01,21700764,1610612759,1610612745,2017,91.0,0.422,0.882,0.25,21.0,46.0,102.0,0.446,0.8240000000000001,0.333,20.0,38.0,0,Heritage,169,208.0,-105.0,193.0,Pinnacle Sports,238,208.5,-103.0,101.1,96.35,112.35,109.9
2018-02-01,21700762,1610612764,1610612761,2017,122.0,0.518,0.923,0.333,30.0,44.0,119.0,0.53,0.792,0.414,20.0,32.0,1,5Dimes,19,214.0,-102.0,241.0,Pinnacle Sports,238,214.5,-105.0,108.75,108.7,111.7,106.6
2018-02-01,21700761,1610612765,1610612763,2017,104.0,0.461,0.73,0.28,20.0,41.0,102.0,0.417,1.0,0.258,22.0,49.0,1,5Dimes,19,201.5,-105.0,206.0,Pinnacle Sports,238,202.0,-102.0,102.5,104.45,103.95,104.45
2018-02-01,21700763,1610612750,1610612749,2017,108.0,0.5379999999999999,0.85,0.368,27.0,39.0,89.0,0.376,0.76,0.207,19.0,43.0,1,Pinnacle Sports,238,208.0,-100.0,197.0,Heritage,169,209.0,-105.0,110.3,105.7,105.55,105.85
2018-02-02,21700774,1610612758,1610612744,2017,104.0,0.442,0.667,0.4,22.0,33.0,119.0,0.55,0.875,0.515,25.0,51.0,0,Pinnacle Sports,238,224.0,-105.0,223.0,Heritage,169,225.0,-105.0,100.8,108.0,115.0,111.8
2018-02-02,21700773,1610612756,1610612762,2017,97.0,0.414,0.8420000000000001,0.273,19.0,32.0,129.0,0.5670000000000001,0.706,0.517,30.0,51.0,0,Heritage,169,210.0,-105.0,226.0,Pinnacle Sports,238,211.0,-105.0,102.55,109.1,102.4,102.75
2018-02-02,21700772,1610612760,1610612740,2017,100.0,0.381,0.85,0.25,24.0,52.0,114.0,0.511,0.6920000000000001,0.542,30.0,41.0,0,Pinnacle Sports,238,224.5,-105.0,214.0,Heritage,169,225.0,-105.0,112.6,106.3,110.65,109.3
2018-02-02,21700771,1610612749,1610612752,2017,92.0,0.434,0.731,0.292,18.0,36.0,90.0,0.404,0.765,0.2,24.0,57.0,1,Bovada,999996,207.0,-115.0,182.0,Pinnacle Sports,238,209.0,100.0,104.45,105.5,106.65,107.2
2018-02-02,21700767,1610612738,1610612737,2017,119.0,0.506,0.9,0.458,26.0,42.0,110.0,0.425,0.912,0.355,21.0,36.0,1,Pinnacle Sports,238,199.0,-100.0,229.0,Bovada,999996,200.0,-110.0,102.85,98.65,103.65,108.8
2018-02-02,21700769,1610612761,1610612757,2017,130.0,0.465,0.905,0.475,21.0,42.0,105.0,0.507,0.727,0.333,20.0,36.0,1,Pinnacle Sports,238,214.5,-105.0,235.0,5Dimes,19,215.5,-105.0,111.2,107.15,108.65,107.05
2018-02-02,21700768,1610612751,1610612747,2017,99.0,0.451,0.696,0.31,20.0,38.0,102.0,0.424,0.7,0.385,21.0,56.0,0,5Dimes,19,217.5,-105.0,201.0,Pinnacle Sports,238,217.0,-100.0,102.65,105.35,107.7,111.65
2018-02-02,21700766,1610612766,1610612754,2017,133.0,0.53,0.882,0.455,27.0,43.0,126.0,0.506,0.929,0.414,21.0,31.0,1,Pinnacle Sports,238,209.5,-109.0,259.0,Heritage,169,210.0,-105.0,107.3,104.5,103.0,102.0
2018-02-02,21700770,1610612755,1610612748,2017,103.0,0.494,0.733,0.333,28.0,39.0,97.0,0.391,0.654,0.324,20.0,49.0,1,Heritage,169,203.0,-105.0,200.0,Pinnacle Sports,238,203.5,-105.0,107.45,103.85,100.75,99.4
2018-02-03,21700777,1610612754,1610612755,2017,100.0,0.443,0.84,0.333,25.0,42.0,92.0,0.379,0.667,0.313,21.0,49.0,1,5Dimes,19,210.5,-102.0,192.0,Pinnacle Sports,238,210.5,-100.0,104.05,103.9,107.4,103.35
2018-02-03,21700779,1610612739,1610612745,2017,88.0,0.391,0.75,0.267,22.0,47.0,120.0,0.473,0.813,0.373,28.0,53.0,0,Pinnacle Sports,238,232.0,100.0,208.0,Heritage,169,232.0,-105.0,107.55,112.05,112.1,108.85
2018-02-03,21700776,1610612765,1610612748,2017,111.0,0.524,0.8240000000000001,0.346,23.0,49.0,107.0,0.484,0.7140000000000001,0.389,30.0,33.0,1,5Dimes,19,200.5,-103.0,218.0,Heritage,169,201.0,-105.0,102.5,104.5,99.75,99.0
2018-02-03,21700778,1610612753,1610612764,2017,98.0,0.442,0.909,0.313,17.0,35.0,115.0,0.541,0.889,0.269,35.0,38.0,0,Heritage,169,214.0,-105.0,213.0,5Dimes,19,215.0,-107.0,104.25,109.4,108.35,109.5
2018-02-03,21700775,1610612746,1610612741,2017,113.0,0.455,0.857,0.36,23.0,54.0,103.0,0.361,1.0,0.324,22.0,48.0,1,Heritage,169,220.0,-105.0,216.0,Pinnacle Sports,238,221.0,-107.0,111.2,110.05,109.6,114.2
2018-02-03,21700780,1610612750,1610612740,2017,118.0,0.505,0.75,0.476,21.0,50.0,107.0,0.416,0.882,0.242,23.0,51.0,1,5Dimes,19,222.5,-103.0,225.0,Heritage,169,223.0,-105.0,110.3,104.8,111.05,108.5
2018-02-03,21700782,1610612743,1610612744,2017,115.0,0.429,0.862,0.414,28.0,48.0,108.0,0.5,0.609,0.258,28.0,42.0,1,5Dimes,19,231.5,-105.0,223.0,Pinnacle Sports,238,231.5,102.0,104.25,105.1,115.15,111.3
2018-02-03,21700781,1610612759,1610612762,2017,111.0,0.484,0.722,0.385,25.0,36.0,120.0,0.565,0.833,0.522,26.0,37.0,0,5Dimes,19,195.5,-102.0,231.0,Heritage,169,196.0,-105.0,100.2,96.9,104.7,102.25
2018-02-03,21700783,1610612758,1610612742,2017,99.0,0.524,0.833,0.296,23.0,32.0,106.0,0.494,0.7859999999999999,0.317,28.0,36.0,0,5Dimes,19,201.0,-105.0,205.0,Bookmaker,93,202.5,-110.0,101.05,109.35,104.15,105.5
2018-02-04,21700789,1610612756,1610612766,2017,110.0,0.532,1.0,0.517,24.0,39.0,115.0,0.417,0.862,0.263,24.0,43.0,0,Pinnacle Sports,238,219.5,102.0,225.0,5Dimes,19,220.0,-102.0,102.55,110.8,108.4,105.5
2018-02-04,21700788,1610612760,1610612747,2017,104.0,0.449,0.68,0.28,17.0,46.0,108.0,0.488,0.611,0.433,24.0,40.0,0,Pinnacle Sports,238,220.5,-103.0,212.0,Heritage,169,221.0,-105.0,112.0,106.65,106.7,110.8
2018-02-04,21700785,1610612751,1610612749,2017,94.0,0.411,0.7859999999999999,0.31,25.0,36.0,109.0,0.519,0.81,0.421,19.0,54.0,0,5Dimes,19,207.0,-107.0,203.0,Heritage,169,207.5,-105.0,101.65,106.25,103.75,104.25
2018-02-04,21700786,1610612752,1610612737,2017,96.0,0.436,0.6,0.217,16.0,48.0,99.0,0.402,0.737,0.455,25.0,44.0,0,5Dimes,19,210.0,-103.0,195.0,Pinnacle Sports,238,210.0,100.0,106.15,107.0,103.45,108.6
2018-02-04,21700784,1610612738,1610612757,2017,97.0,0.412,0.706,0.417,24.0,51.0,96.0,0.396,0.7859999999999999,0.419,21.0,46.0,1,5Dimes,19,199.5,-105.0,193.0,Bovada,999996,201.0,-110.0,102.95,99.55,109.45,108.35
2018-02-04,21700787,1610612761,1610612763,2017,101.0,0.461,0.867,0.171,21.0,44.0,86.0,0.358,0.87,0.32,17.0,45.0,1,JustBet,1275,207.0,-110.0,187.0,Heritage,169,208.5,-105.0,112.15,107.5,104.85,104.8
2018-02-05,21700796,1610612746,1610612742,2017,104.0,0.483,0.833,0.37,28.0,39.0,101.0,0.413,0.9,0.405,22.0,38.0,1,Heritage,169,214.5,-105.0,205.0,Pinnacle Sports,238,215.0,-103.0,111.2,109.95,104.4,104.8
2018-02-05,21700795,1610612758,1610612741,2017,104.0,0.44,0.76,0.344,22.0,45.0,98.0,0.4,0.833,0.389,20.0,46.0,1,5Dimes,19,212.5,-103.0,202.0,Heritage,169,213.0,-105.0,101.05,109.25,110.15,114.0
2018-02-05,21700794,1610612743,1610612766,2017,121.0,0.568,0.846,0.529,30.0,41.0,104.0,0.506,0.625,0.423,21.0,36.0,1,Pinnacle Sports,238,217.0,-105.0,225.0,5Dimes,19,217.0,-103.0,105.05,105.95,109.35,105.6
2018-02-05,21700790,1610612765,1610612757,2017,111.0,0.5,0.667,0.5,36.0,51.0,91.0,0.394,0.875,0.303,18.0,45.0,1,Pinnacle Sports,238,211.0,102.0,202.0,Heritage,169,211.5,-105.0,102.7,105.7,108.05,107.2
2018-02-05,21700792,1610612748,1610612753,2017,109.0,0.43,0.743,0.13,21.0,53.0,111.0,0.488,0.8420000000000001,0.433,25.0,39.0,0,Pinnacle Sports,238,205.5,-101.0,220.0,5Dimes,19,205.5,-105.0,100.6,100.1,104.4,109.85
2018-02-05,21700791,1610612754,1610612764,2017,102.0,0.463,0.64,0.414,19.0,35.0,111.0,0.5489999999999999,0.8240000000000001,0.28,29.0,43.0,0,Pinnacle Sports,238,209.5,104.0,213.0,5Dimes,19,210.5,-106.0,104.35,103.6,109.2,109.25
2018-02-05,21700793,1610612740,1610612762,2017,109.0,0.505,0.5379999999999999,0.364,24.0,30.0,133.0,0.584,0.882,0.667,29.0,45.0,0,5Dimes,19,216.0,-105.0,242.0,Pinnacle Sports,238,217.0,-110.0,110.85,109.55,105.65,101.5
2018-02-06,21700800,1610612751,1610612745,2017,113.0,0.482,0.882,0.457,24.0,37.0,123.0,0.556,0.81,0.485,16.0,40.0,0,5Dimes,19,218.5,-103.0,236.0,Heritage,169,219.0,-105.0,101.45,106.95,113.2,108.3
2018-02-06,21700797,1610612753,1610612739,2017,116.0,0.523,0.667,0.273,27.0,50.0,98.0,0.429,0.7,0.324,19.0,36.0,1,5Dimes,19,226.5,-107.0,214.0,Pinnacle Sports,238,227.0,102.0,104.8,108.8,105.9,112.45
2018-02-06,21700798,1610612761,1610612738,2017,111.0,0.5,0.8240000000000001,0.472,29.0,40.0,91.0,0.398,0.75,0.435,21.0,38.0,1,Heritage,169,208.0,-105.0,202.0,Pinnacle Sports,238,208.5,-105.0,110.65,105.45,102.65,98.8
2018-02-06,21700799,1610612737,1610612763,2017,108.0,0.506,0.762,0.32,29.0,36.0,82.0,0.43,0.769,0.182,23.0,37.0,1,Pinnacle Sports,238,203.0,-105.0,190.0,Heritage,169,203.5,-105.0,103.7,108.6,104.4,105.0
2018-02-06,21700801,1610612752,1610612749,2017,89.0,0.416,0.667,0.217,20.0,47.0,103.0,0.451,0.778,0.308,23.0,43.0,0,Pinnacle Sports,238,208.5,-105.0,192.0,Heritage,169,209.0,-105.0,106.0,107.55,103.9,103.4
2018-02-06,21700802,1610612755,1610612764,2017,115.0,0.5489999999999999,0.7859999999999999,0.5,27.0,45.0,102.0,0.441,0.722,0.259,23.0,39.0,1,5Dimes,19,212.0,-103.0,217.0,Pinnacle Sports,238,212.5,-106.0,106.75,103.45,110.55,108.4
2018-02-06,21700803,1610612744,1610612760,2017,105.0,0.487,0.742,0.286,27.0,45.0,125.0,0.473,0.758,0.387,17.0,40.0,0,Pinnacle Sports,238,231.0,-100.0,230.0,Heritage,169,231.5,-105.0,114.3,110.95,111.0,106.7
2018-02-06,21700804,1610612747,1610612756,2017,112.0,0.47,0.885,0.423,19.0,56.0,93.0,0.383,0.565,0.276,24.0,48.0,1,Pinnacle Sports,238,217.5,-105.0,205.0,Bovada,999996,219.0,-115.0,106.8,110.35,102.75,110.8
2018-02-07,21700805,1610612765,1610612751,2017,115.0,0.478,0.72,0.375,20.0,46.0,106.0,0.433,0.917,0.333,33.0,50.0,1,Pinnacle Sports,238,210.5,100.0,221.0,Bovada,999996,212.0,-110.0,103.6,106.3,102.2,108.25
2018-02-07,21700806,1610612748,1610612745,2017,101.0,0.443,0.833,0.406,23.0,41.0,109.0,0.514,0.8079999999999999,0.387,16.0,35.0,0,Heritage,169,207.0,-105.0,210.0,Pinnacle Sports,238,207.5,-105.0,100.4,100.6,114.2,107.9
2018-02-07,21700807,1610612739,1610612750,2017,140.0,0.591,0.652,0.512,33.0,41.0,138.0,0.581,0.917,0.5760000000000001,33.0,35.0,1,Pinnacle Sports,238,225.5,-104.0,278.0,Heritage,169,226.0,-105.0,106.2,113.3,109.8,103.9
2018-02-07,21700808,1610612763,1610612762,2017,88.0,0.42,0.75,0.348,18.0,36.0,92.0,0.42,0.848,0.273,14.0,43.0,0,Pinnacle Sports,238,198.0,-103.0,180.0,Bovada,999996,200.0,-115.0,103.65,105.45,107.75,102.0
2018-02-07,21700810,1610612756,1610612759,2017,81.0,0.34,0.667,0.094,15.0,44.0,129.0,0.495,0.778,0.5,26.0,62.0,0,5Dimes,19,202.5,-105.0,210.0,Bovada,999996,203.0,-105.0,102.65,111.0,100.3,98.05
2018-02-08,21700813,1610612764,1610612738,2017,104.0,0.4,0.8,0.462,28.0,52.0,110.0,0.464,0.6759999999999999,0.346,16.0,45.0,0,Pinnacle Sports,238,203.5,-105.0,214.0,5Dimes,19,204.0,-103.0,110.1,109.0,102.1,99.7
2018-02-08,21700812,1610612761,1610612752,2017,113.0,0.453,0.7859999999999999,0.3720000000000001,31.0,52.0,88.0,0.398,0.833,0.259,19.0,43.0,1,5Dimes,19,213.0,-105.0,201.0,Pinnacle Sports,238,213.5,-101.0,111.75,105.5,104.9,107.35
2018-02-08,21700811,1610612753,1610612737,2017,100.0,0.429,0.8640000000000001,0.31,20.0,36.0,98.0,0.425,0.667,0.4,25.0,46.0,1,Heritage,169,210.0,-105.0,198.0,Intertops,180,211.5,-110.0,106.2,108.95,103.9,108.25
2018-02-08,21700816,1610612747,1610612760,2017,106.0,0.438,0.923,0.3229999999999999,28.0,51.0,81.0,0.356,0.474,0.235,16.0,50.0,1,Pinnacle Sports,238,211.5,104.0,187.0,Bovada,999996,213.0,-110.0,107.45,109.55,112.1,107.5
2018-02-08,21700815,1610612744,1610612742,2017,121.0,0.511,0.85,0.483,37.0,51.0,103.0,0.435,0.8240000000000001,0.243,19.0,34.0,1,5Dimes,19,221.5,-105.0,224.0,Bovada,999996,222.0,-105.0,115.5,112.4,104.1,104.4
2018-02-08,21700814,1610612757,1610612766,2017,109.0,0.456,0.818,0.29,18.0,57.0,103.0,0.388,0.8240000000000001,0.394,17.0,44.0,1,Pinnacle Sports,238,212.5,103.0,212.0,Heritage,169,212.5,-105.0,107.1,106.4,109.35,106.2
2018-02-09,21700817,1610612765,1610612746,2017,95.0,0.409,0.765,0.3229999999999999,22.0,40.0,108.0,0.462,0.933,0.333,23.0,57.0,0,Pinnacle Sports,238,221.0,-105.0,203.0,5Dimes,19,221.0,-102.0,103.95,106.55,110.55,108.65
2018-02-09,21700818,1610612755,1610612740,2017,100.0,0.419,0.889,0.412,26.0,58.0,82.0,0.347,0.5,0.258,17.0,46.0,1,Pinnacle Sports,238,222.0,-105.0,182.0,Pinnacle Sports,238,222.0,-105.0,106.65,102.6,109.9,110.55
2018-02-09,21700820,1610612738,1610612754,2017,91.0,0.382,0.8,0.259,16.0,38.0,97.0,0.446,0.818,0.25,18.0,53.0,0,Pinnacle Sports,238,203.5,-105.0,188.0,Bovada,999996,204.0,-105.0,102.0,99.35,104.95,103.8
2018-02-09,21700819,1610612737,1610612739,2017,107.0,0.446,0.895,0.364,20.0,42.0,123.0,0.535,0.667,0.429,31.0,43.0,0,Pinnacle Sports,238,212.0,-105.0,230.0,5Dimes,19,212.5,-109.0,102.95,107.25,107.75,115.2
2018-02-09,21700823,1610612745,1610612743,2017,130.0,0.5,0.735,0.463,26.0,48.0,104.0,0.477,0.81,0.107,25.0,39.0,1,Pinnacle Sports,238,222.5,-105.0,234.0,Heritage,169,223.5,-105.0,113.85,108.05,106.25,105.65
2018-02-09,21700821,1610612748,1610612749,2017,91.0,0.364,0.944,0.385,16.0,51.0,85.0,0.421,0.882,0.3,18.0,37.0,1,5Dimes,19,198.5,-108.0,176.0,Pinnacle Sports,238,199.5,-105.0,100.75,100.6,104.2,103.1
2018-02-09,21700824,1610612762,1610612766,2017,106.0,0.488,0.8240000000000001,0.345,29.0,49.0,94.0,0.412,0.789,0.375,17.0,33.0,1,Heritage,169,205.5,-105.0,200.0,Pinnacle Sports,238,206.0,-105.0,107.25,101.25,108.95,106.65
2018-02-09,21700825,1610612758,1610612757,2017,100.0,0.422,0.7140000000000001,0.391,25.0,43.0,118.0,0.489,0.944,0.429,18.0,45.0,0,Pinnacle Sports,238,206.0,-105.0,218.0,5Dimes,19,206.5,-101.0,100.8,109.4,108.0,106.9
2018-02-09,21700822,1610612741,1610612750,2017,114.0,0.494,0.767,0.346,22.0,39.0,113.0,0.471,0.821,0.364,19.0,46.0,1,Pinnacle Sports,238,216.0,-105.0,227.0,Heritage,169,216.5,-105.0,109.3,113.9,111.35,106.4
2018-02-10,21700826,1610612751,1610612740,2017,128.0,0.377,0.955,0.356,30.0,60.0,138.0,0.491,0.6409999999999999,0.375,23.0,59.0,0,5Dimes,19,220.0,-105.0,266.0,Pinnacle Sports,238,220.0,102.0,101.85,107.6,108.55,110.85
2018-02-10,21700827,1610612753,1610612749,2017,104.0,0.446,0.846,0.267,23.0,41.0,111.0,0.524,0.8,0.36,28.0,41.0,0,Pinnacle Sports,238,208.0,-105.0,215.0,5Dimes,19,208.5,-105.0,106.35,108.3,102.1,101.1
2018-02-10,21700828,1610612755,1610612746,2017,112.0,0.478,0.765,0.394,32.0,45.0,98.0,0.4320000000000001,0.609,0.25,20.0,53.0,1,Pinnacle Sports,238,217.5,-104.0,210.0,5Dimes,19,218.5,-106.0,106.9,101.65,111.7,108.9
2018-02-10,21700829,1610612741,1610612764,2017,90.0,0.425,0.813,0.281,23.0,45.0,101.0,0.463,0.857,0.342,31.0,41.0,0,Heritage,169,213.0,-105.0,191.0,Pinnacle Sports,238,213.5,-101.0,110.4,115.2,109.25,109.35
2018-02-10,21700830,1610612742,1610612747,2017,130.0,0.539,0.815,0.444,32.0,40.0,123.0,0.5479999999999999,0.682,0.471,29.0,37.0,1,YouWager,139,213.0,-110.0,253.0,Pinnacle Sports,238,214.5,-102.0,104.35,105.75,107.45,107.55
2018-02-10,21700831,1610612744,1610612759,2017,122.0,0.565,0.933,0.444,35.0,44.0,105.0,0.457,0.737,0.185,30.0,34.0,1,Pinnacle Sports,238,218.0,-101.0,227.0,Heritage,169,219.0,-105.0,116.6,112.95,102.8,97.45
2018-02-10,21700832,1610612756,1610612743,2017,113.0,0.5479999999999999,0.56,0.368,24.0,36.0,123.0,0.511,0.909,0.448,20.0,37.0,0,Pinnacle Sports,238,221.5,-107.0,236.0,5Dimes,19,222.0,-105.0,101.75,112.6,105.55,105.95
2018-02-11,21700833,1610612766,1610612761,2017,103.0,0.4270000000000001,0.7390000000000001,0.435,26.0,42.0,123.0,0.563,0.7,0.486,35.0,40.0,0,Pinnacle Sports,238,217.0,-102.0,226.0,5Dimes,19,218.0,-103.0,108.75,106.65,110.75,104.95
2018-02-11,21700835,1610612738,1610612739,2017,99.0,0.404,0.773,0.263,22.0,43.0,121.0,0.536,0.75,0.5329999999999999,22.0,41.0,0,BetOnline,1096,211.5,-105.0,220.0,Heritage,169,213.0,-105.0,101.6,99.3,109.15,115.1
2018-02-11,21700834,1610612737,1610612765,2017,118.0,0.487,0.865,0.345,27.0,35.0,115.0,0.458,0.7879999999999999,0.394,30.0,40.0,1,Heritage,169,208.0,-105.0,233.0,Pinnacle Sports,238,208.5,-105.0,103.05,107.9,103.35,106.05
2018-02-11,21700836,1610612754,1610612752,2017,121.0,0.5,0.682,0.429,27.0,54.0,113.0,0.441,0.88,0.257,27.0,45.0,1,Pinnacle Sports,238,210.0,-105.0,234.0,Heritage,169,210.5,-105.0,105.65,103.0,103.9,107.1
